respondent_id,task_id,alternative_id,chosen,library_size,original_content,ad_experience,simultaneous_streams,video_quality,price
S180,7,C,0,Small,Extensive,With_Ads,2,4K,19.99
S180,7,Netflix,0,Large,Extensive,Ad_Free,4,4K,15.99
S180,8,A,0,Large,Extensive,Ad_Free,1,4K,14.99
S180,8,B,1,Small,None,Ad_Free,2,HD,5.99
S180,8,C,0,Small,Extensive,Ad_Free,4,HD,19.99
S180,8,None,0,,,,,,
S180,8,DisneyPlus,0,Medium,Extensive,Ad_Free,4,4K,10.99
S180,9,A,0,Large,Moderate,Ad_Free,4,HD,9.99
S180,9,B,0,Large,Moderate,With_Ads,4,HD,19.99
S180,9,C,1,Small,None,Ad_Free,2,HD,14.99
S180,10,A,1,Medium,None,With_Ads,1,4K,5.99
S180,10,B,0,Small,Moderate,Ad_Free,2,HD,14.99
S180,10,C,0,Small,Moderate,With_Ads,2,4K,14.99
S180,10,None,0,,,,,,
S181,1,A,0,Large,Extensive,Ad_Free,4,4K,5.99
S181,1,B,0,Medium,Extensive,Ad_Free,1,4K,14.99
S181,1,C,1,Medium,Moderate,Ad_Free,2,4K,9.99
S181,2,A,0,Small,Moderate,With_Ads,4,4K,14.99
S181,2,B,0,Small,Moderate,With_Ads,2,HD,19.99
S181,2,C,1,Medium,Moderate,Ad_Free,1,HD,19.99
S181,2,None,0,,,,,,
S181,3,A,1,Large,None,With_Ads,2,4K,19.99
S181,3,B,0,Medium,Extensive,With_Ads,2,4K,9.99
S181,3,C,0,Medium,None,Ad_Free,4,HD,19.99
S181,3,None,0,,,,,,
S181,4,A,0,Small,Moderate,With_Ads,4,4K,14.99
S181,4,B,1,Large,Extensive,Ad_Free,1,4K,19.99
S181,4,C,0,Large,None,With_Ads,4,HD,9.99
S181,5,A,0,Medium,Moderate,Ad_Free,2,HD,9.99
S181,5,B,0,Small,Extensive,Ad_Free,2,4K,5.99
S181,5,C,1,Large,Moderate,Ad_Free,2,4K,5.99
S181,5,None,0,,,,,,
S181,6,A,0,Large,None,With_Ads,4,HD,14.99
S181,6,B,0,Small,Extensive,With_Ads,4,4K,9.99
S181,6,C,1,Large,Extensive,With_Ads,2,4K,19.99
S181,6,None,0,,,,,,
S181,6,Netflix,0,Large,Extensive,Ad_Free,4,4K,15.99
S181,7,A,0,Large,None,With_Ads,4,HD,9.99
S181,7,B,0,Large,None,With_Ads,2,4K,9.99
S181,7,C,1,Medium,None,With_Ads,4,4K,5.99
S181,7,None,0,,,,,,
S181,8,A,0,Medium,Extensive,With_Ads,4,HD,19.99
S181,8,B,1,Large,Moderate,Ad_Free,2,HD,5.99
S181,8,C,0,Large,None,Ad_Free,2,HD,5.99
S181,9,A,0,Large,None,With_Ads,1,4K,5.99
S181,9,B,0,Small,Moderate,With_Ads,2,4K,14.99
S181,9,C,1,Large,None,Ad_Free,4,4K,5.99
S181,9,None,0,,,,,,
S181,9,Netflix,0,Large,Extensive,Ad_Free,4,4K,15.99
S181,10,A,0,Medium,Moderate,With_Ads,4,4K,19.99
S181,10,B,0,Medium,Extensive,Ad_Free,4,HD,5.99
S181,10,C,1,Large,Extensive,Ad_Free,4,4K,9.99
S181,10,None,0,,,,,,
S182,1,A,0,Large,Moderate,With_Ads,2,4K,5.99
S182,1,B,1,Small,Extensive,Ad_Free,2,4K,14.99
S182,1,C,0,Large,Extensive,Ad_Free,2,HD,19.99
S182,1,None,0,,,,,,
S182,2,A,0,Medium,None,With_Ads,2,4K,9.99
S182,2,B,1,Large,Extensive,Ad_Free,2,HD,9.99
S182,2,C,0,Large,Extensive,With_Ads,4,HD,5.99
S182,2,None,0,,,,,,
S182,3,A,0,Large,Moderate,With_Ads,4,HD,14.99
S182,3,B,1,Large,Extensive,Ad_Free,1,HD,19.99
S182,3,C,0,Small,Moderate,With_Ads,1,HD,9.99
S182,3,None,0,,,,,,
S182,4,A,0,Large,Extensive,With_Ads,1,HD,5.99
S182,4,B,0,Large,Moderate,Ad_Free,1,HD,19.99
S182,4,C,1,Medium,Extensive,Ad_Free,2,HD,14.99
S182,4,None,0,,,,,,
S182,5,A,1,Medium,None,With_Ads,4,4K,19.99
S182,5,B,0,Medium,Moderate,Ad_Free,4,HD,14.99
S182,5,C,0,Medium,Moderate,Ad_Free,4,HD,14.99
S182,5,None,0,,,,,,
S182,6,A,0,Small,Extensive,Ad_Free,4,HD,14.99
S182,6,B,0,Medium,None,With_Ads,1,4K,19.99
S182,6,C,1,Small,Extensive,Ad_Free,4,HD,5.99
S182,6,None,0,,,,,,
S182,7,A,0,Small,None,Ad_Free,1,HD,9.99
S182,7,B,0,Small,None,Ad_Free,2,4K,19.99
S182,7,C,1,Medium,Extensive,Ad_Free,4,4K,5.99
S182,7,None,0,,,,,,
S182,8,A,1,Small,Extensive,With_Ads,4,HD,5.99
S182,8,B,0,Medium,Extensive,With_Ads,4,4K,19.99
S182,8,C,0,Small,None,Ad_Free,4,4K,14.99
S182,8,None,0,,,,,,
S182,9,A,0,Medium,None,With_Ads,2,HD,14.99
S182,9,B,0,Large,None,Ad_Free,1,HD,5.99
S182,9,C,1,Small,Extensive,Ad_Free,2,HD,14.99
S182,9,Netflix,0,Large,Extensive,Ad_Free,4,4K,15.99
S182,10,A,1,Large,Moderate,Ad_Free,1,4K,14.99
S182,10,B,0,Medium,Moderate,With_Ads,2,HD,19.99
S182,10,C,0,Large,Moderate,With_Ads,4,HD,19.99
S182,10,None,0,,,,,,
S183,1,A,1,Medium,None,Ad_Free,4,4K,14.99
S183,1,B,0,Small,Moderate,With_Ads,2,HD,19.99
S183,1,C,0,Small,Moderate,Ad_Free,1,HD,5.99
S183,1,None,0,,,,,,
S183,2,A,0,Small,Extensive,With_Ads,2,HD,5.99
S183,2,B,1,Medium,Moderate,With_Ads,2,4K,9.99
S183,2,C,0,Medium,Moderate,With_Ads,1,4K,14.99
S183,3,A,0,Small,Moderate,With_Ads,1,HD,19.99
S183,3,B,0,Large,Extensive,With_Ads,2,HD,19.99
S183,3,C,1,Small,Moderate,With_Ads,4,4K,14.99
S183,3,None,0,,,,,,
S183,3,Netflix,0,Large,Extensive,Ad_Free,4,4K,15.99
S183,4,A,1,Large,Extensive,Ad_Free,4,4K,9.99
S183,4,B,0,Medium,Extensive,Ad_Free,1,HD,9.99
S183,4,C,0,Small,Extensive,Ad_Free,2,4K,19.99
S183,4,None,0,,,,,,
S183,4,DisneyPlus,0,Medium,Extensive,Ad_Free,4,4K,10.99
S183,5,A,0,Small,Extensive,Ad_Free,2,HD,9.99
S183,5,B,1,Medium,Moderate,With_Ads,4,4K,5.99
S183,5,C,0,Medium,None,With_Ads,1,HD,5.99
S183,5,None,0,,,,,,
S183,6,A,0,Medium,Moderate,With_Ads,4,HD,5.99
S183,6,B,0,Medium,Moderate,Ad_Free,1,HD,9.99
S183,6,C,0,Medium,Extensive,Ad_Free,1,4K,14.99
S183,6,None,0,,,,,,
S183,6,DisneyPlus,1,Medium,Extensive,Ad_Free,4,4K,10.99
S183,7,A,0,Medium,Extensive,With_Ads,1,4K,5.99
S183,7,B,1,Large,None,With_Ads,2,4K,14.99
S183,7,C,0,Small,Extensive,With_Ads,2,4K,9.99
S183,7,None,0,,,,,,
S183,8,A,0,Medium,Extensive,With_Ads,1,4K,14.99
S183,8,B,0,Small,Extensive,With_Ads,1,HD,19.99
S183,8,C,1,Medium,None,Ad_Free,4,HD,5.99
S183,8,None,0,,,,,,
S183,9,A,0,Small,Extensive,Ad_Free,4,4K,5.99
S183,9,B,0,Small,Moderate,With_Ads,1,4K,5.99
S183,9,C,1,Large,Moderate,Ad_Free,2,4K,5.99
S183,9,None,0,,,,,,
S183,10,A,1,Large,None,With_Ads,4,HD,9.99
S183,10,B,0,Small,Extensive,Ad_Free,2,HD,9.99
S183,10,C,0,Small,Moderate,With_Ads,2,4K,14.99
S184,1,A,0,Medium,None,Ad_Free,2,4K,9.99
S184,1,B,1,Medium,None,Ad_Free,2,4K,19.99
S184,1,C,0,Small,Moderate,With_Ads,2,4K,9.99
S184,1,None,0,,,,,,
S184,2,A,0,Medium,Moderate,Ad_Free,4,HD,5.99
S184,2,B,0,Small,Moderate,Ad_Free,2,4K,14.99
S184,2,C,1,Large,Extensive,Ad_Free,4,4K,9.99
S184,2,None,0,,,,,,
S184,3,A,0,Small,None,With_Ads,1,HD,9.99
S184,3,B,0,Small,Extensive,With_Ads,1,HD,19.99
S184,3,C,1,Small,Extensive,Ad_Free,2,HD,14.99
S184,4,A,1,Large,Moderate,With_Ads,4,HD,5.99
S184,4,B,0,Small,Extensive,With_Ads,1,HD,9.99
S184,4,C,0,Medium,Moderate,With_Ads,4,HD,5.99
S184,5,A,0,Medium,Extensive,Ad_Free,1,HD,14.99
S184,5,B,1,Medium,Extensive,Ad_Free,1,4K,9.99
S184,5,C,0,Large,None,With_Ads,4,4K,19.99
S184,5,None,0,,,,,,
S184,6,A,0,Large,None,Ad_Free,1,HD,19.99
S184,6,B,0,Small,None,With_Ads,1,HD,19.99
S184,6,C,1,Medium,Moderate,Ad_Free,2,4K,19.99
S184,7,A,0,Large,None,With_Ads,2,4K,14.99
S184,7,B,0,Small,Moderate,With_Ads,1,4K,19.99
S184,7,C,0,Large,None,Ad_Free,1,HD,19.99
S184,7,Netflix,1,Large,Extensive,Ad_Free,4,4K,15.99
S184,8,A,0,Medium,None,With_Ads,1,HD,19.99
S184,8,B,1,Medium,None,Ad_Free,1,4K,5.99
S184,8,C,0,Medium,None,With_Ads,1,HD,5.99
S184,9,A,0,Medium,Moderate,With_Ads,1,HD,19.99
S184,9,B,1,Small,Extensive,Ad_Free,4,4K,9.99
S184,9,C,0,Small,Moderate,Ad_Free,4,4K,19.99
S184,9,None,0,,,,,,
S184,9,DisneyPlus,0,Medium,Extensive,Ad_Free,4,4K,10.99
S184,10,A,0,Small,Extensive,Ad_Free,2,4K,19.99
S184,10,B,0,Medium,None,With_Ads,2,HD,19.99
S184,10,C,1,Large,Moderate,Ad_Free,1,HD,9.99
S184,10,None,0,,,,,,
S185,1,A,0,Small,Moderate,With_Ads,2,HD,19.99
S185,1,B,1,Small,Extensive,Ad_Free,4,HD,19.99
S185,1,C,0,Medium,Moderate,With_Ads,2,4K,19.99
S185,1,None,0,,,,,,
S185,2,A,0,Medium,Extensive,Ad_Free,1,HD,19.99
S185,2,B,1,Large,Extensive,With_Ads,4,HD,9.99
S185,2,C,0,Small,None,Ad_Free,4,4K,14.99
S185,2,None,0,,,,,,
S185,3,A,0,Small,Moderate,Ad_Free,2,HD,14.99
S185,3,B,0,Large,None,With_Ads,4,HD,14.99
S185,3,C,0,Medium,None,Ad_Free,1,HD,9.99
S185,3,None,1,,,,,,
S185,4,A,0,Medium,None,Ad_Free,2,HD,9.99
S185,4,B,1,Medium,Extensive,Ad_Free,1,HD,9.99
S185,4,C,0,Small,None,Ad_Free,4,HD,19.99
S185,4,None,0,,,,,,
S185,4,Netflix,0,Large,Extensive,Ad_Free,4,4K,15.99
S185,5,A,1,Large,Moderate,Ad_Free,2,4K,9.99
S185,5,B,0,Large,Moderate,With_Ads,2,HD,9.99
S185,5,C,0,Medium,None,With_Ads,2,4K,5.99
S185,5,None,0,,,,,,
S185,6,A,1,Large,Extensive,Ad_Free,4,4K,5.99
S185,6,B,0,Large,Extensive,With_Ads,4,4K,14.99
S185,6,C,0,Small,None,With_Ads,4,HD,14.99
S185,6,None,0,,,,,,
S185,7,A,0,Small,None,Ad_Free,2,4K,19.99
S185,7,B,0,Large,None,Ad_Free,2,4K,5.99
S185,7,C,1,Small,Extensive,Ad_Free,4,HD,9.99
S185,7,None,0,,,,,,
S185,8,A,0,Medium,Extensive,With_Ads,2,4K,14.99
S185,8,B,0,Medium,Extensive,With_Ads,1,HD,19.99
S185,8,C,1,Large,None,Ad_Free,1,4K,5.99
S185,8,None,0,,,,,,
S185,9,A,1,Large,Moderate,Ad_Free,1,HD,9.99
S185,9,B,0,Small,Extensive,With_Ads,1,4K,19.99
S185,9,C,0,Small,Extensive,With_Ads,1,HD,19.99
S185,9,None,0,,,,,,
S185,10,A,0,Medium,Extensive,Ad_Free,1,4K,5.99
S185,10,B,1,Large,Extensive,Ad_Free,1,HD,5.99
S185,10,C,0,Medium,Moderate,Ad_Free,2,HD,5.99
S185,10,None,0,,,,,,
S185,10,Netflix,0,Large,Extensive,Ad_Free,4,4K,15.99
S186,1,A,0,Small,Extensive,Ad_Free,1,4K,14.99
S186,1,B,0,Small,Extensive,Ad_Free,4,4K,5.99
S186,1,C,1,Small,Extensive,Ad_Free,4,4K,5.99
S186,1,Netflix,0,Large,Extensive,Ad_Free,4,4K,15.99
S186,2,A,0,Small,Extensive,Ad_Free,1,HD,5.99
S186,2,B,1,Large,Extensive,With_Ads,4,4K,19.99
S186,2,C,0,Small,Extensive,With_Ads,1,4K,5.99
S186,3,A,0,Medium,None,With_Ads,4,HD,14.99
S186,3,B,0,Small,None,Ad_Free,2,HD,19.99
S186,3,C,1,Medium,Extensive,With_Ads,1,HD,9.99
S186,3,None,0,,,,,,
S186,4,A,0,Medium,Moderate,With_Ads,4,HD,9.99
S186,4,B,0,Large,Extensive,With_Ads,4,4K,19.99
S186,4,C,1,Large,None,Ad_Free,1,HD,14.99
S186,5,A,1,Medium,Extensive,Ad_Free,2,4K,5.99
S186,5,B,0,Medium,Moderate,With_Ads,1,4K,5.99
S186,5,C,0,Medium,None,Ad_Free,1,HD,5.99
S186,5,None,0,,,,,,
S186,5,Netflix,0,Large,Extensive,Ad_Free,4,4K,15.99
S186,6,A,0,Medium,Extensive,With_Ads,1,4K,5.99
S186,6,B,1,Small,Extensive,Ad_Free,2,4K,14.99
S186,6,C,0,Large,None,With_Ads,1,4K,5.99
S186,6,None,0,,,,,,
S186,7,A,0,Medium,Moderate,With_Ads,2,HD,14.99
S186,7,B,0,Medium,Moderate,With_Ads,2,HD,9.99
S186,7,C,1,Small,Extensive,Ad_Free,4,HD,9.99
S186,7,None,0,,,,,,
S186,7,Netflix,0,Large,Extensive,Ad_Free,4,4K,15.99
S186,8,A,0,Large,Moderate,Ad_Free,2,HD,14.99
S186,8,B,0,Small,Moderate,With_Ads,2,HD,19.99
S186,8,C,0,Small,None,With_Ads,4,4K,5.99
S186,8,None,0,,,,,,
S186,8,DisneyPlus,1,Medium,Extensive,Ad_Free,4,4K,10.99
S186,9,A,1,Medium,None,Ad_Free,4,HD,5.99
S186,9,B,0,Large,Moderate,With_Ads,1,HD,5.99
S186,9,C,0,Medium,None,With_Ads,2,HD,5.99
S186,9,None,0,,,,,,
S186,9,Netflix,0,Large,Extensive,Ad_Free,4,4K,15.99
S186,10,A,1,Large,None,Ad_Free,1,HD,5.99
S186,10,B,0,Medium,Extensive,With_Ads,1,HD,19.99
S186,10,C,0,Medium,Moderate,Ad_Free,4,4K,19.99
S186,10,None,0,,,,,,
S186,10,Netflix,0,Large,Extensive,Ad_Free,4,4K,15.99
S187,1,A,0,Large,Moderate,Ad_Free,1,HD,9.99
S187,1,B,0,Large,Moderate,Ad_Free,4,4K,9.99
S187,1,C,1,Small,Extensive,With_Ads,2,4K,5.99
S187,1,None,0,,,,,,
S187,1,Netflix,0,Large,Extensive,Ad_Free,4,4K,15.99
S187,2,A,1,Medium,None,Ad_Free,1,HD,9.99
S187,2,B,0,Medium,None,With_Ads,2,HD,14.99
S187,2,C,0,Small,None,Ad_Free,1,HD,19.99
S187,2,None,0,,,,,,
S187,3,A,0,Small,None,Ad_Free,1,HD,9.99
S187,3,B,0,Medium,Moderate,With_Ads,2,HD,14.99
S187,3,C,1,Large,Extensive,Ad_Free,2,HD,5.99
S187,3,None,0,,,,,,
S187,4,A,0,Large,Moderate,With_Ads,4,HD,14.99
S187,4,B,1,Large,Extensive,Ad_Free,1,4K,9.99
S187,4,C,0,Medium,None,With_Ads,4,HD,14.99
S187,4,None,0,,,,,,
S187,5,A,1,Medium,Moderate,Ad_Free,4,4K,14.99
S187,5,B,0,Large,Extensive,Ad_Free,1,HD,14.99
S187,5,C,0,Large,Extensive,Ad_Free,1,HD,19.99
S187,5,None,0,,,,,,
S187,6,A,1,Large,Moderate,Ad_Free,2,4K,9.99
S187,6,B,0,Small,None,Ad_Free,4,HD,19.99
S187,6,C,0,Large,Extensive,With_Ads,4,4K,14.99
S187,6,None,0,,,,,,
S187,7,A,0,Small,Extensive,With_Ads,1,HD,19.99
S187,7,B,0,Medium,Moderate,Ad_Free,4,HD,9.99
S187,7,C,1,Large,Moderate,Ad_Free,4,HD,5.99
S187,7,None,0,,,,,,
S187,8,A,1,Large,None,With_Ads,4,4K,5.99
S187,8,B,0,Medium,None,Ad_Free,2,HD,5.99
S187,8,C,0,Medium,Extensive,With_Ads,2,HD,14.99
S187,9,A,1,Small,Extensive,Ad_Free,2,4K,14.99
S187,9,B,0,Small,Moderate,With_Ads,2,HD,9.99
S187,9,C,0,Large,None,Ad_Free,1,4K,14.99
S187,9,None,0,,,,,,
S187,10,A,0,Large,Extensive,Ad_Free,2,4K,19.99
S187,10,B,0,Large,Extensive,With_Ads,1,HD,5.99
S187,10,C,1,Small,Moderate,Ad_Free,2,4K,14.99
S187,10,DisneyPlus,0,Medium,Extensive,Ad_Free,4,4K,10.99
S188,1,A,1,Small,None,Ad_Free,2,HD,9.99
S188,1,B,0,Large,None,With_Ads,1,4K,5.99
S188,1,C,0,Small,Moderate,With_Ads,2,HD,5.99
S188,1,None,0,,,,,,
S188,2,A,0,Large,None,With_Ads,4,4K,14.99
S188,2,B,0,Small,Moderate,Ad_Free,2,HD,9.99
S188,2,C,1,Large,Moderate,With_Ads,1,4K,5.99
S188,3,A,0,Large,Moderate,With_Ads,2,HD,9.99
S188,3,B,0,Small,Extensive,Ad_Free,1,HD,9.99
S188,3,C,1,Large,None,Ad_Free,1,4K,5.99
S188,3,None,0,,,,,,
S188,4,A,0,Small,None,Ad_Free,2,HD,14.99
S188,4,B,0,Large,Extensive,With_Ads,4,HD,9.99
S188,4,C,1,Small,None,Ad_Free,4,4K,9.99
S188,4,None,0,,,,,,
S188,4,Netflix,0,Large,Extensive,Ad_Free,4,4K,15.99
S188,5,A,0,Medium,Extensive,With_Ads,4,4K,5.99
S188,5,B,0,Medium,Extensive,With_Ads,2,4K,5.99
S188,5,C,1,Medium,Moderate,Ad_Free,2,4K,19.99
S188,5,None,0,,,,,,
S188,6,A,0,Small,Moderate,With_Ads,1,HD,19.99
S188,6,B,1,Small,Moderate,Ad_Free,2,HD,14.99
S188,6,C,0,Large,Moderate,With_Ads,2,HD,5.99
S188,7,A,0,Large,Extensive,With_Ads,4,HD,14.99
S188,7,B,0,Large,Moderate,Ad_Free,2,HD,9.99
S188,7,C,1,Large,Extensive,Ad_Free,2,HD,5.99
S188,8,A,0,Small,None,With_Ads,1,HD,19.99
S188,8,B,0,Medium,None,Ad_Free,4,HD,5.99
S188,8,C,1,Large,Moderate,Ad_Free,1,4K,19.99
S188,8,None,0,,,,,,
S188,9,A,0,Medium,None,With_Ads,1,HD,9.99
S188,9,B,0,Medium,Extensive,With_Ads,1,4K,9.99
S188,9,C,1,Small,Moderate,Ad_Free,2,4K,5.99
S188,9,Netflix,0,Large,Extensive,Ad_Free,4,4K,15.99
S188,10,A,0,Small,None,With_Ads,1,HD,19.99
S188,10,B,1,Large,Extensive,With_Ads,4,4K,19.99
S188,10,C,0,Small,Moderate,With_Ads,4,4K,5.99
S188,10,None,0,,,,,,
S189,1,A,0,Medium,None,Ad_Free,1,4K,19.99
S189,1,B,1,Medium,Extensive,With_Ads,4,HD,5.99
S189,1,C,0,Large,Extensive,With_Ads,1,4K,9.99
S189,1,None,0,,,,,,
S189,2,A,0,Small,None,With_Ads,2,HD,19.99
S189,2,B,0,Medium,Moderate,Ad_Free,1,HD,19.99
S189,2,C,1,Small,Moderate,With_Ads,2,HD,9.99
S189,2,None,0,,,,,,
S189,3,A,0,Small,Moderate,With_Ads,2,HD,9.99
S189,3,B,1,Medium,None,Ad_Free,1,4K,5.99
S189,3,C,0,Medium,Extensive,With_Ads,1,HD,14.99
S189,3,None,0,,,,,,
S189,4,A,0,Large,None,With_Ads,2,HD,14.99
S189,4,B,0,Large,Moderate,With_Ads,1,4K,19.99
S189,4,C,1,Large,Extensive,With_Ads,2,4K,9.99
S189,4,None,0,,,,,,
S189,4,Netflix,0,Large,Extensive,Ad_Free,4,4K,15.99
S189,5,A,1,Large,Extensive,Ad_Free,2,4K,5.99
S189,5,B,0,Medium,Moderate,Ad_Free,1,HD,14.99
S189,5,C,0,Medium,Extensive,Ad_Free,4,4K,9.99
S189,5,None,0,,,,,,
S189,6,A,0,Small,Moderate,With_Ads,1,HD,19.99
S189,6,B,0,Medium,Moderate,Ad_Free,2,HD,19.99
S189,6,C,0,Medium,None,With_Ads,1,HD,5.99
S189,6,None,1,,,,,,
S189,7,A,0,Medium,Extensive,With_Ads,1,HD,5.99
S189,7,B,0,Medium,None,With_Ads,4,4K,9.99
S189,7,C,1,Small,Moderate,Ad_Free,1,4K,9.99
S189,7,None,0,,,,,,
S189,8,A,1,Medium,Extensive,Ad_Free,1,HD,9.99
S189,8,B,0,Medium,Moderate,With_Ads,2,4K,5.99
S189,8,C,0,Large,Extensive,With_Ads,1,HD,5.99
S189,8,None,0,,,,,,
S189,9,A,1,Large,Extensive,Ad_Free,2,HD,5.99
S189,9,B,0,Large,None,With_Ads,2,4K,14.99
S189,9,C,0,Large,Moderate,Ad_Free,1,HD,5.99
S189,9,None,0,,,,,,
S189,9,Netflix,0,Large,Extensive,Ad_Free,4,4K,15.99
S189,10,A,1,Small,Extensive,Ad_Free,2,4K,9.99
S189,10,B,0,Large,Moderate,Ad_Free,1,4K,19.99
S189,10,C,0,Small,None,With_Ads,2,4K,9.99
S189,10,None,0,,,,,,
S189,10,DisneyPlus,0,Medium,Extensive,Ad_Free,4,4K,10.99
S190,1,A,0,Large,None,Ad_Free,2,HD,19.99
S190,1,B,1,Medium,Moderate,With_Ads,4,4K,5.99
S190,1,C,0,Small,None,With_Ads,1,HD,5.99
S190,2,A,1,Small,Extensive,Ad_Free,4,HD,14.99
S190,2,B,0,Medium,Moderate,Ad_Free,4,4K,14.99
S190,2,C,0,Medium,None,Ad_Free,1,HD,19.99
S190,2,None,0,,,,,,
S190,3,A,0,Large,None,With_Ads,2,HD,5.99
S190,3,B,1,Large,Extensive,Ad_Free,4,HD,19.99
S190,3,C,0,Small,Extensive,Ad_Free,2,HD,5.99
S190,4,A,0,Small,Extensive,Ad_Free,1,HD,9.99
S190,4,B,0,Small,Moderate,Ad_Free,1,4K,9.99
S190,4,C,1,Large,Extensive,Ad_Free,2,HD,14.99
S190,4,None,0,,,,,,
S190,4,Netflix,0,Large,Extensive,Ad_Free,4,4K,15.99
S190,5,A,0,Medium,Moderate,Ad_Free,2,HD,9.99
S190,5,B,1,Large,Extensive,Ad_Free,2,4K,14.99
S190,5,C,0,Medium,None,With_Ads,2,HD,19.99
S190,6,A,0,Medium,None,With_Ads,4,HD,19.99
S190,6,B,1,Large,Moderate,Ad_Free,1,HD,19.99
S190,6,C,0,Large,None,With_Ads,1,HD,9.99
S190,6,None,0,,,,,,
S190,6,DisneyPlus,0,Medium,Extensive,Ad_Free,4,4K,10.99
S190,7,A,0,Large,None,With_Ads,1,HD,19.99
S190,7,B,0,Small,Extensive,With_Ads,4,4K,5.99
S190,7,C,1,Small,Extensive,Ad_Free,1,HD,19.99
S190,7,DisneyPlus,0,Medium,Extensive,Ad_Free,4,4K,10.99
S190,8,A,0,Small,None,Ad_Free,4,4K,19.99
S190,8,B,1,Large,Extensive,Ad_Free,2,HD,9.99
S190,8,C,0,Small,Extensive,Ad_Free,1,4K,19.99
S190,8,None,0,,,,,,
S190,9,A,0,Medium,None,With_Ads,2,4K,19.99
S190,9,B,0,Small,None,With_Ads,4,4K,9.99
S190,9,C,1,Medium,Extensive,With_Ads,2,4K,9.99
S190,9,None,0,,,,,,
S190,10,A,0,Small,Extensive,Ad_Free,4,HD,5.99
S190,10,B,1,Large,None,With_Ads,2,4K,14.99
S190,10,C,0,Medium,Extensive,With_Ads,4,4K,14.99
S190,10,None,0,,,,,,
S191,1,A,1,Large,None,With_Ads,4,4K,14.99
S191,1,B,0,Large,None,With_Ads,2,4K,19.99
S191,1,C,0,Small,Moderate,Ad_Free,1,HD,5.99
S191,1,None,0,,,,,,
S191,1,Netflix,0,Large,Extensive,Ad_Free,4,4K,15.99
S191,2,A,0,Large,Moderate,Ad_Free,2,HD,14.99
S191,2,B,0,Medium,Moderate,Ad_Free,4,4K,5.99
S191,2,C,1,Small,Extensive,With_Ads,4,4K,5.99
S191,2,None,0,,,,,,
S191,3,A,1,Medium,Extensive,With_Ads,2,HD,9.99
S191,3,B,0,Small,Extensive,Ad_Free,1,HD,19.99
S191,3,C,0,Small,Moderate,With_Ads,1,HD,14.99
S191,3,None,0,,,,,,
S191,4,A,0,Large,None,Ad_Free,1,4K,19.99
S191,4,B,0,Large,None,With_Ads,4,4K,14.99
S191,4,C,1,Small,Extensive,With_Ads,4,4K,9.99
S191,4,None,0,,,,,,
S191,5,A,0,Medium,None,Ad_Free,4,4K,14.99
S191,5,B,0,Small,None,Ad_Free,1,4K,5.99
S191,5,C,1,Large,None,Ad_Free,1,4K,9.99
S191,5,None,0,,,,,,
S191,6,A,0,Medium,Moderate,Ad_Free,4,HD,5.99
S191,6,B,0,Medium,None,With_Ads,2,4K,14.99
S191,6,C,1,Large,Extensive,Ad_Free,1,HD,9.99
S191,6,None,0,,,,,,
S191,7,A,0,Small,Extensive,Ad_Free,2,4K,19.99
S191,7,B,1,Medium,Extensive,With_Ads,2,HD,14.99
S191,7,C,0,Medium,Extensive,Ad_Free,1,HD,19.99
S191,7,None,0,,,,,,
S191,8,A,0,Medium,Moderate,Ad_Free,1,HD,19.99
S191,8,B,1,Medium,Moderate,With_Ads,1,HD,5.99
S191,8,C,0,Medium,Moderate,Ad_Free,1,HD,9.99
S191,8,None,0,,,,,,
S191,9,A,0,Medium,Moderate,Ad_Free,2,4K,14.99
S191,9,B,0,Large,None,With_Ads,2,HD,14.99
S191,9,C,1,Large,Moderate,Ad_Free,2,4K,9.99
S191,9,None,0,,,,,,
S191,10,A,0,Large,Moderate,Ad_Free,4,HD,19.99
S191,10,B,1,Large,Moderate,With_Ads,1,HD,14.99
S191,10,C,0,Medium,Extensive,Ad_Free,2,4K,19.99
S192,1,A,1,Small,Extensive,With_Ads,2,HD,9.99
S192,1,B,0,Medium,None,Ad_Free,4,HD,14.99
S192,1,C,0,Medium,Moderate,Ad_Free,4,HD,9.99
S192,1,None,0,,,,,,
S192,2,A,0,Large,None,With_Ads,4,4K,19.99
S192,2,B,0,Large,None,Ad_Free,1,HD,14.99
S192,2,C,1,Small,None,Ad_Free,4,HD,9.99
S192,2,None,0,,,,,,
S192,3,A,1,Large,Moderate,With_Ads,2,HD,9.99
S192,3,B,0,Small,None,With_Ads,4,HD,19.99
S192,3,C,0,Medium,Moderate,With_Ads,2,4K,9.99
S192,3,None,0,,,,,,
S192,4,A,1,Large,Moderate,Ad_Free,2,HD,5.99
S192,4,B,0,Medium,Moderate,Ad_Free,4,4K,9.99
S192,4,C,0,Large,Moderate,With_Ads,1,HD,5.99
S192,5,A,0,Small,None,With_Ads,2,HD,19.99
S192,5,B,1,Medium,Extensive,Ad_Free,2,4K,5.99
S192,5,C,0,Large,Extensive,Ad_Free,2,4K,14.99
S192,5,None,0,,,,,,
S192,6,A,0,Medium,None,With_Ads,1,HD,19.99
S192,6,B,1,Large,Moderate,Ad_Free,2,HD,9.99
S192,6,C,0,Small,None,Ad_Free,2,4K,9.99
S192,6,None,0,,,,,,
S192,6,DisneyPlus,0,Medium,Extensive,Ad_Free,4,4K,10.99
